area_name,year,quarter,time_period,rent_growth,population_growth,housing_completions,rent_level,ppi_dublin_all,ppi_nat_ex_dublin_all,ppi_national_all,mortgage_loan_book_n,arrears_90d_n,arrears_720d_n,arrears_90d_rate,arrears_720d_rate,log_housing_completions,log_rent_level,log_ppi_national,log_ppi_dublin,completions_per_100_loans,rent_level_lag_4,rent_level_growth_yoy,pred_arrears_90d_n,pred_arrears_90d_rate,pred_rent_level,pred_housing_stress,pred_housing_stress_score,cluster,cluster_label,predicted_classification_glm,rent_growth_score_x,population_growth_score_x,rent_level_score_x,arrears_score_x,completions_score_x,top_driver_tuples,dominant_model_driver,top_3_model_drivers,factual_explanation,semi_factual_explanation,counterfactual_explanation,llm_context_summary,topic_tags,entity_type,source_dataset,counterfactual_precise
Carlow,2018,1,2018Q1,7.174631139,1.215277778,855.0827136,774.45,29.35833333,27.10833333,29.14166667,250,35,7,0.14,0.028,6.752367,6.6521531,3.372168994,3.379576436,342.0330854,,,49.38456552,0.197538262,1045.84562,206.5945262,42.82050624,0,High pressure growth areas,Stable,21.23378897,13.89887349,22.72420332,24.41698953,68.74348418,"[('limited housing supply', 68.74348417544405), ('arrears risk', 24.41698953194562), ('rent level', 22.724203320845483)]",limited housing supply,"limited housing supply, arrears risk, rent level","Carlow (2018Q1) is estimate to be in Stable with a housing stress score of 42.8. The dominant driver is limited housing supply. Key signals are rent growth of 7.2%, population growth of 1.2%, housing completions of 855, estimate rent level of 1046, and estimate arrears rate of 0.198. Top drivers: limited housing supply, arrears risk, rent level.","Carlow (2018Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2018Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 42.8 would need to fall by about 17.8 points.",Carlow 2018Q1 | class=Stable | stress_score=42.8 | pred_arrears_rate=0.198 | pred_rent_level=1046 | rent_growth=7.2 | population_growth=1.2 | housing_completions=855 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2018Q1) down from Stable, the model suggests a reduction of about 17.8 stress-score points. A model-based counterfactual is to reduce rent growth by 2401.86 percentage points (about 33477.1% relative to current rent growth) OR increase population growth by 94.99 percentage points (about 7815.9% relative to current population growth) OR reduce housing completions by 100.0%."
Monaghan,2027,1,2027Q1,15.0157409,0.7584683357500001,541.3839375,951.2256,37,41.025,40.66666667,208,25,8,,,6.26647063,6.828192456,3.705408756,3.610917913,252.6997468,923.52,0,33.4069066,0.160610128,1088.6107965800002,169.7494361,44.18132732,1,Stressed low-supply markets,Stable,76.95133964,29.18730753,1.986197753,50,68.55298016,"[('rent growth', 76.95133964311665), ('limited housing supply', 68.55298016143365), ('arrears risk', 50.0)]",rent growth,"rent growth, limited housing supply, arrears risk","Monaghan (2025Q1) is estimate to be in Stable with a housing stress score of 43.3. The dominant driver is rent growth. Key signals are rent growth of 14.6%, population growth of 0.7%, housing completions of 526, estimate rent level of 1057, and estimate arrears rate of 0.161. Top drivers: rent growth, limited housing supply, arrears risk.","Monaghan (2025Q1) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Stable.","To move Monaghan (2025Q1) from Stable to Lower pressure, the model suggests lower rent escalation. A plausible counterfactual is slower rent growth over the quarter or stronger supply response. The current stress score of 43.3 would need to fall by about 18.3 points.",Monaghan 2025Q1 | class=Stable | stress_score=43.3 | pred_arrears_rate=0.161 | pred_rent_level=1057 | rent_growth=14.6 | population_growth=0.7 | housing_completions=526 | cluster=Stressed low-supply markets | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Monaghan (2025Q1) down from Stable, the model suggests a reduction of about 18.3 stress-score points. A model-based counterfactual is to reduce rent growth by 2361.10 percentage points (about 16195.9% relative to current rent growth) OR increase population growth by 93.37 percentage points (about 12680.1% relative to current population growth) OR reduce housing completions by 100.0%."
Monaghan,2027,2,2027Q2,14.57794499,0.7584683357500001,743.731585,951.2256,37.61666667,41.725,41.34166667,208,25,8,,,6.583505345,6.828192456,3.72187087,3.627447215,347.1487981,923.52,0,32.65531203,0.156996692,1211.669532,184.6874843,44.09597311,1,Stressed low-supply markets,Stable,83.10178835,29.18730753,1.986197753,50,68.55298019,"[('rent growth', 83.10178835455454), ('limited housing supply', 68.55298018797404), ('arrears risk', 50.0)]",rent growth,"rent growth, limited housing supply, arrears risk","Monaghan (2025Q2) is estimate to be in Stable with a housing stress score of 43.2. The dominant driver is rent growth. Key signals are rent growth of 14.2%, population growth of 0.7%, housing completions of 722, estimate rent level of 1176, and estimate arrears rate of 0.157. Top drivers: rent growth, limited housing supply, arrears risk.","Monaghan (2025Q2) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Stable.","To move Monaghan (2025Q2) from Stable to Lower pressure, the model suggests lower rent escalation. A plausible counterfactual is slower rent growth over the quarter or stronger supply response. The current stress score of 43.2 would need to fall by about 18.2 points.",Monaghan 2025Q2 | class=Stable | stress_score=43.2 | pred_arrears_rate=0.157 | pred_rent_level=1176 | rent_growth=14.2 | population_growth=0.7 | housing_completions=722 | cluster=Stressed low-supply markets | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Monaghan (2025Q2) down from Stable, the model suggests a reduction of about 18.2 stress-score points. A model-based counterfactual is to reduce rent growth by 2356.61 percentage points (about 16650.6% relative to current rent growth) OR increase population growth by 93.20 percentage points (about 12656.0% relative to current population growth) OR reduce housing completions by 100.0%."
Monaghan,2027,3,2027Q3,13.30422779,0.7584683357500001,741.8336925,951.2256,38.31666667,43.41666667,42.625,208,25,8,,,6.58095377,6.828192456,3.752440936,3.645884963,346.2629259,923.52,0,30.81842005,0.148165481,1239.717807,178.3333836,44.36555174,1,Stressed low-supply markets,Stable,92.30476957,29.18730753,1.986197753,50,68.55298018,"[('rent growth', 92.30476956510056), ('limited housing supply', 68.55298018245998), ('arrears risk', 50.0)]",rent growth,"rent growth, limited housing supply, arrears risk","Monaghan (2025Q3) is estimate to be in Stable with a housing stress score of 43.5. The dominant driver is rent growth. Key signals are rent growth of 12.9%, population growth of 0.7%, housing completions of 720, estimate rent level of 1204, and estimate arrears rate of 0.148. Top drivers: rent growth, limited housing supply, arrears risk.","Monaghan (2025Q3) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Stable.","To move Monaghan (2025Q3) from Stable to Lower pressure, the model suggests lower rent escalation. A plausible counterfactual is slower rent growth over the quarter or stronger supply response. The current stress score of 43.5 would need to fall by about 18.5 points.",Monaghan 2025Q3 | class=Stable | stress_score=43.5 | pred_arrears_rate=0.148 | pred_rent_level=1204 | rent_growth=12.9 | population_growth=0.7 | housing_completions=720 | cluster=Stressed low-supply markets | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Monaghan (2025Q3) down from Stable, the model suggests a reduction of about 18.5 stress-score points. A model-based counterfactual is to reduce rent growth by 2345.21 percentage points (about 18156.4% relative to current rent growth) OR increase population growth by 92.75 percentage points (about 12594.8% relative to current population growth) OR reduce housing completions by 100.0%."
Offaly,2027,1,2027Q1,12.73916119,0.578651686,417.6901323,1126.5831,37,41.025,40.66666667,109,24,12,,,6.007643953,6.997385723,3.705408756,3.610917913,372.0407342,1093.77,0,16.48722056,0.151258904,1043.350731,153.2195033,27.87554465,1,Stressed low-supply markets,Stable,58.24112271,22.26762003,16.45561014,50,81.56551874,"[('limited housing supply', 81.56551874260485), ('rent growth', 58.241122706681054), ('arrears risk', 50.0)]",limited housing supply,"limited housing supply, rent growth, arrears risk","Offaly (2025Q1) is estimate to be in Stable with a housing stress score of 27.3. The dominant driver is limited housing supply. Key signals are rent growth of 12.4%, population growth of 0.6%, housing completions of 406, estimate rent level of 1013, and estimate arrears rate of 0.151. Top drivers: limited housing supply, rent growth, arrears risk.","Offaly (2025Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Offaly (2025Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 27.3 would need to fall by about 2.3 points.",Offaly 2025Q1 | class=Stable | stress_score=27.3 | pred_arrears_rate=0.151 | pred_rent_level=1013 | rent_growth=12.4 | population_growth=0.6 | housing_completions=406 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Offaly (2025Q1) down from Stable, the model suggests a reduction of about 2.3 stress-score points. A model-based counterfactual is to reduce rent growth by 95.73 percentage points (about 774.0% relative to current rent growth) OR increase population growth by 3.79 percentage points (about 673.9% relative to current population growth) OR reduce housing completions by 79.6%."
Offaly,2027,2,2027Q2,10.72092043,0.578651686,573.8059862,1126.5831,37.61666667,41.725,41.34166667,109,24,12,,,6.324525957,6.997385723,3.72187087,3.627447215,511.0946702,1093.77,0,15.298025,0.140348853,1217.957054,165.9600736,27.217601,1,Stressed low-supply markets,Stable,50.24577218,22.26762003,16.45561014,50,81.56551875,"[('limited housing supply', 81.56551875378071), ('rent growth', 50.24577218196041), ('arrears risk', 50.0)]",limited housing supply,"limited housing supply, rent growth, arrears risk","Offaly (2025Q2) is estimate to be in Stable with a housing stress score of 26.7. The dominant driver is limited housing supply. Key signals are rent growth of 10.4%, population growth of 0.6%, housing completions of 557, estimate rent level of 1182, and estimate arrears rate of 0.140. Top drivers: limited housing supply, rent growth, arrears risk.","Offaly (2025Q2) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Offaly (2025Q2) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 26.7 would need to fall by about 1.7 points.",Offaly 2025Q2 | class=Stable | stress_score=26.7 | pred_arrears_rate=0.140 | pred_rent_level=1182 | rent_growth=10.4 | population_growth=0.6 | housing_completions=557 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Offaly (2025Q2) down from Stable, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 70.24 percentage points (about 674.9% relative to current rent growth) OR increase population growth by 2.78 percentage points (about 494.5% relative to current population growth) OR reduce housing completions by 68.8%."
Offaly,2027,3,2027Q3,10.61009969,0.578651686,572.3417185,1126.5831,38.31666667,43.41666667,42.625,109,24,12,,,6.321975428,6.997385723,3.752440936,3.645884963,509.7904325,1093.77,0,15.0017904,0.137631105,1203.172601,160.7708485,28.26985583,1,Stressed low-supply markets,Stable,63.17250319,22.26762003,16.45561014,50,81.56551876,"[('limited housing supply', 81.56551875535459), ('rent growth', 63.1725031899479), ('arrears risk', 50.0)]",limited housing supply,"limited housing supply, rent growth, arrears risk","Offaly (2025Q3) is estimate to be in Stable with a housing stress score of 27.7. The dominant driver is limited housing supply. Key signals are rent growth of 10.3%, population growth of 0.6%, housing completions of 556, estimate rent level of 1168, and estimate arrears rate of 0.138. Top drivers: limited housing supply, rent growth, arrears risk.","Offaly (2025Q3) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Offaly (2025Q3) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 27.7 would need to fall by about 2.7 points.",Offaly 2025Q3 | class=Stable | stress_score=27.7 | pred_arrears_rate=0.138 | pred_rent_level=1168 | rent_growth=10.3 | population_growth=0.6 | housing_completions=556 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Offaly (2025Q3) down from Stable, the model suggests a reduction of about 2.7 stress-score points. A model-based counterfactual is to reduce rent growth by 133.90 percentage points (about 1299.8% relative to current rent growth) OR increase population growth by 5.30 percentage points (about 942.5% relative to current population growth) OR reduce housing completions by 89.2%."
Roscommon,2027,1,2027Q1,10.83448848,2.3823129251000004,325.440041,1036.5096,37,41.025,40.66666667,90,14,8,,,5.758779384,6.914055392,3.705408756,3.610917913,351.0680054,1006.32,0,11.13387527,0.123709725,1111.5460754100002,133.5039413,8.427330791220001,1,Stressed low-supply markets,Lower pressure,42.58744734,91.6759431,9.02330404,50,91.27019126,"[('population growth', 91.67594309515086), ('limited housing supply', 91.27019125889984), ('arrears risk', 50.0)]",population growth,"population growth, limited housing supply, arrears risk","Roscommon (2025Q1) is estimate to be in Lower pressure with a housing stress score of 8.3. The dominant driver is population growth. Key signals are rent growth of 10.5%, population growth of 2.3%, housing completions of 316, estimate rent level of 1079, and estimate arrears rate of 0.124. Top drivers: population growth, limited housing supply, arrears risk.","Roscommon (2025Q1) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Lower pressure.",Roscommon (2025Q1) is already in the lowest pressure band. No downward counterfactual is needed.,Roscommon 2025Q1 | class=Lower pressure | stress_score=8.3 | pred_arrears_rate=0.124 | pred_rent_level=1079 | rent_growth=10.5 | population_growth=2.3 | housing_completions=316 | cluster=Stressed low-supply markets | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Roscommon (2025Q1) does not have enough model information to compute a precise counterfactual explanation.
Roscommon,2027,2,2027Q2,10.84171401,2.3823129251000004,447.076503,1036.5096,37.61666667,41.725,41.34166667,90,14,8,,,6.075472132,6.914055392,3.72187087,3.627447215,482.2831748,1006.32,0,11.04426304,0.122714034,1220.5284719699998,145.4135652,8.699738597760001,1,Stressed low-supply markets,Lower pressure,51.2747508,91.6759431,9.02330404,50,91.27019127,"[('population growth', 91.67594309515086), ('limited housing supply', 91.27019126518498), ('rent growth', 51.27475080055867)]",population growth,"population growth, limited housing supply, rent growth","Roscommon (2025Q2) is estimate to be in Lower pressure with a housing stress score of 8.5. The dominant driver is population growth. Key signals are rent growth of 10.5%, population growth of 2.3%, housing completions of 434, estimate rent level of 1185, and estimate arrears rate of 0.123. Top drivers: population growth, limited housing supply, rent growth.","Roscommon (2025Q2) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Lower pressure.",Roscommon (2025Q2) is already in the lowest pressure band. No downward counterfactual is needed.,Roscommon 2025Q2 | class=Lower pressure | stress_score=8.5 | pred_arrears_rate=0.123 | pred_rent_level=1185 | rent_growth=10.5 | population_growth=2.3 | housing_completions=434 | cluster=Stressed low-supply markets | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Roscommon (2025Q2) does not have enough model information to compute a precise counterfactual explanation.
Roscommon,2027,3,2027Q3,9.687650873,2.3823129251000004,445.9356302,1036.5096,38.31666667,43.41666667,42.625,90,14,8,,,6.0729229,6.914055392,3.752440936,3.645884963,481.0524598,1006.32,0,10.46421281,0.116269031,1244.281306,140.4576525,9.653236646940002,1,Stressed low-supply markets,Lower pressure,53.19783842,91.6759431,9.02330404,50,91.27019127,"[('population growth', 91.67594309515086), ('limited housing supply', 91.27019126596933), ('rent growth', 53.19783841530037)]",population growth,"population growth, limited housing supply, rent growth","Roscommon (2025Q3) is estimate to be in Lower pressure with a housing stress score of 9.5. The dominant driver is population growth. Key signals are rent growth of 9.4%, population growth of 2.3%, housing completions of 433, estimate rent level of 1208, and estimate arrears rate of 0.116. Top drivers: population growth, limited housing supply, rent growth.","Roscommon (2025Q3) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Lower pressure.",Roscommon (2025Q3) is already in the lowest pressure band. No downward counterfactual is needed.,Roscommon 2025Q3 | class=Lower pressure | stress_score=9.5 | pred_arrears_rate=0.116 | pred_rent_level=1208 | rent_growth=9.4 | population_growth=2.3 | housing_completions=433 | cluster=Stressed low-supply markets | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Roscommon (2025Q3) does not have enough model information to compute a precise counterfactual explanation.
Sligo,2027,1,2027Q1,11.02128043,0.426206896,324.383321,1093.345,37,41.025,40.66666667,229,47,29,,,5.755537329,6.967438281,3.705408756,3.610917913,137.5263158,1061.5,0,33.15678268,0.144789444,987.3717175,138.7970893,13.64870238,1,Stressed low-supply markets,Lower pressure,44.12260903,16.4012539,13.71300845,50,91.38135778,"[('limited housing supply', 91.38135778377998), ('arrears risk', 50.0), ('rent growth', 44.122609029367936)]",limited housing supply,"limited housing supply, arrears risk, rent growth","Sligo (2025Q1) is estimate to be in Lower pressure with a housing stress score of 13.4. The dominant driver is limited housing supply. Key signals are rent growth of 10.7%, population growth of 0.4%, housing completions of 315, estimate rent level of 959, and estimate arrears rate of 0.145. Top drivers: limited housing supply, arrears risk, rent growth.","Sligo (2025Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Lower pressure.",Sligo (2025Q1) is already in the lowest pressure band. No downward counterfactual is needed.,Sligo 2025Q1 | class=Lower pressure | stress_score=13.4 | pred_arrears_rate=0.145 | pred_rent_level=959 | rent_growth=10.7 | population_growth=0.4 | housing_completions=315 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Sligo (2025Q1) does not have enough model information to compute a precise counterfactual explanation.
Sligo,2027,2,2027Q2,11.24571305,0.426206896,445.6248234,1093.345,37.61666667,41.725,41.34166667,229,47,29,,,6.072227287,6.967438281,3.72187087,3.627447215,188.9281483,1061.5,0,33.12629822,0.144656324,1077.093924,151.2703375,13.97824636,1,Stressed low-supply markets,Lower pressure,54.71621166,16.4012539,13.71300845,50,91.38135778,"[('limited housing supply', 91.38135778346505), ('rent growth', 54.71621166247167), ('arrears risk', 50.0)]",limited housing supply,"limited housing supply, rent growth, arrears risk","Sligo (2025Q2) is estimate to be in Lower pressure with a housing stress score of 13.7. The dominant driver is limited housing supply. Key signals are rent growth of 10.9%, population growth of 0.4%, housing completions of 433, estimate rent level of 1046, and estimate arrears rate of 0.145. Top drivers: limited housing supply, rent growth, arrears risk.","Sligo (2025Q2) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Lower pressure.",Sligo (2025Q2) is already in the lowest pressure band. No downward counterfactual is needed.,Sligo 2025Q2 | class=Lower pressure | stress_score=13.7 | pred_arrears_rate=0.145 | pred_rent_level=1046 | rent_growth=10.9 | population_growth=0.4 | housing_completions=433 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Sligo (2025Q2) does not have enough model information to compute a precise counterfactual explanation.
Sligo,2027,3,2027Q3,13.34579315,0.426206896,444.487655,1093.345,38.31666667,43.41666667,42.625,229,47,29,,,6.069678073,6.967438281,3.752440936,3.645884963,188.4460317,1061.5,0,34.94120806,0.152581695,995.3366234,147.4467463,16.05859491,1,Stressed low-supply markets,Lower pressure,92.75422599,16.4012539,13.71300845,50,91.38135779,"[('rent growth', 92.75422599068256), ('limited housing supply', 91.3813577901038), ('arrears risk', 50.0)]",rent growth,"rent growth, limited housing supply, arrears risk","Sligo (2025Q3) is estimate to be in Lower pressure with a housing stress score of 15.7. The dominant driver is rent growth. Key signals are rent growth of 13.0%, population growth of 0.4%, housing completions of 432, estimate rent level of 966, and estimate arrears rate of 0.153. Top drivers: rent growth, limited housing supply, arrears risk.","Sligo (2025Q3) is near a less pressured scenario. If rent growth had been somewhat lower this quarter, the estimate housing stress would ease, though the area may still remain in Lower pressure.",Sligo (2025Q3) is already in the lowest pressure band. No downward counterfactual is needed.,Sligo 2025Q3 | class=Lower pressure | stress_score=15.7 | pred_arrears_rate=0.153 | pred_rent_level=966 | rent_growth=13.0 | population_growth=0.4 | housing_completions=432 | cluster=Stressed low-supply markets | dominant_driver=rent growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Sligo (2025Q3) does not have enough model information to compute a precise counterfactual explanation.
Tipperary,2027,1,2027Q1,13.50091071,1.6013325931400002,277.86675557300003,1009.1322,37,41.025,40.66666667,331,34,3,,,5.601282859,6.88728723,3.705408756,3.610917913,81.50258281,979.74,0,47.52630699,0.143584009,922.4931744,128.5973479,3.587272038,1,Stressed low-supply markets,Lower pressure,64.50161019,61.62233103,6.764290935,50,96.27488177,"[('limited housing supply', 96.2748817663396), ('rent growth', 64.5016101883564), ('population growth', 61.622331028972916)]",limited housing supply,"limited housing supply, rent growth, population growth","Tipperary (2025Q1) is estimate to be in Lower pressure with a housing stress score of 3.5. The dominant driver is limited housing supply. Key signals are rent growth of 13.1%, population growth of 1.6%, housing completions of 270, estimate rent level of 896, and estimate arrears rate of 0.144. Top drivers: limited housing supply, rent growth, population growth.","Tipperary (2025Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Lower pressure.",Tipperary (2025Q1) is already in the lowest pressure band. No downward counterfactual is needed.,Tipperary 2025Q1 | class=Lower pressure | stress_score=3.5 | pred_arrears_rate=0.144 | pred_rent_level=896 | rent_growth=13.1 | population_growth=1.6 | housing_completions=270 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Tipperary (2025Q1) does not have enough model information to compute a precise counterfactual explanation.
Tipperary,2027,2,2027Q2,14.26108391,1.6013325931400002,381.7222274,1009.1322,37.61666667,41.725,41.34166667,331,34,3,,,5.917829052,6.88728723,3.72187087,3.627447215,111.9649862,979.74,0,48.32879868,0.146008455,990.123561,140.3557395,4.1412939603600005,1,Stressed low-supply markets,Lower pressure,80.40261112,61.62233103,6.764290935,50,96.27488177,"[('limited housing supply', 96.2748817746546), ('rent growth', 80.40261112038411), ('population growth', 61.622331028972916)]",limited housing supply,"limited housing supply, rent growth, population growth","Tipperary (2025Q2) is estimate to be in Lower pressure with a housing stress score of 4.1. The dominant driver is limited housing supply. Key signals are rent growth of 13.8%, population growth of 1.6%, housing completions of 371, estimate rent level of 961, and estimate arrears rate of 0.146. Top drivers: limited housing supply, rent growth, population growth.","Tipperary (2025Q2) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Lower pressure.",Tipperary (2025Q2) is already in the lowest pressure band. No downward counterfactual is needed.,Tipperary 2025Q2 | class=Lower pressure | stress_score=4.1 | pred_arrears_rate=0.146 | pred_rent_level=961 | rent_growth=13.8 | population_growth=1.6 | housing_completions=371 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Tipperary (2025Q2) does not have enough model information to compute a precise counterfactual explanation.
Tipperary,2027,3,2027Q3,12.33083007,1.6013325931400002,380.748129,1009.1322,38.31666667,43.41666667,42.625,331,34,3,,,5.915280824,6.88728723,3.752440936,3.645884963,111.6792682,979.74,0,44.63358356,0.134844663,1033.318687,135.2791363,4.907234927,1,Stressed low-supply markets,Lower pressure,81.77918184,61.62233103,6.764290935,50,96.27488178,"[('limited housing supply', 96.27488177679969), ('rent growth', 81.77918183976922), ('population growth', 61.622331028972916)]",limited housing supply,"limited housing supply, rent growth, population growth","Tipperary (2025Q3) is estimate to be in Lower pressure with a housing stress score of 4.8. The dominant driver is limited housing supply. Key signals are rent growth of 12.0%, population growth of 1.6%, housing completions of 370, estimate rent level of 1003, and estimate arrears rate of 0.135. Top drivers: limited housing supply, rent growth, population growth.","Tipperary (2025Q3) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Lower pressure.",Tipperary (2025Q3) is already in the lowest pressure band. No downward counterfactual is needed.,Tipperary 2025Q3 | class=Lower pressure | stress_score=4.8 | pred_arrears_rate=0.135 | pred_rent_level=1003 | rent_growth=12.0 | population_growth=1.6 | housing_completions=370 | cluster=Stressed low-supply markets | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,Tipperary (2025Q3) does not have enough model information to compute a precise counterfactual explanation.
Waterford,2027,1,2027Q1,8.418572248450001,2.5986238534000003,537.4031449,1176.7132,37,41.025,40.66666667,481,74,31,,,6.259104536,7.040921605,3.705408756,3.610917913,108.4720636,1142.44,0,53.91492999,0.112089252,1471.215553,160.1043206,34.66700212,0,High pressure growth areas,Stable,22.73208424,100,20.59203481,50,68.97175794,"[('population growth', 100.0), ('limited housing supply', 68.97175794436122), ('arrears risk', 50.0)]",population growth,"population growth, limited housing supply, arrears risk","Waterford (2025Q1) is estimate to be in Stable with a housing stress score of 34.0. The dominant driver is population growth. Key signals are rent growth of 8.2%, population growth of 2.5%, housing completions of 522, estimate rent level of 1428, and estimate arrears rate of 0.112. Top drivers: population growth, limited housing supply, arrears risk.","Waterford (2025Q1) is close to a less pressured outcome. If demand growth had been slightly weaker or supply had kept pace better, the model would assign a somewhat lower stress score, even if classification did not fully change from Stable.","To move Waterford (2025Q1) from Stable to Lower pressure, the model suggests reducing the demand-supply imbalance. A plausible counterfactual is higher supply growth alongside current demand conditions. The current stress score of 34.0 would need to fall by about 9.0 points.",Waterford 2025Q1 | class=Stable | stress_score=34.0 | pred_arrears_rate=0.112 | pred_rent_level=1428 | rent_growth=8.2 | population_growth=2.5 | housing_completions=522 | cluster=High pressure growth areas | dominant_driver=population growth,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Waterford (2025Q1) down from Stable, the model suggests a reduction of about 9.0 stress-score points. A model-based counterfactual is to reduce rent growth by 2290.25 percentage points (about 28020.8% relative to current rent growth) OR increase population growth by 90.57 percentage points (about 3589.9% relative to current population growth) OR reduce housing completions by 100.0%."
